customer_id,recency_days,frequency,monetary,cluster,segment
15301,50.0,17,6909.67,0,Champions
15302,730.0,1,308.0,1,Lost
15303,290.0,3,1224.1799999999998,3,At Risk
15304,60.0,9,796.4,4,Loyal
15305,555.0,1,93.60000000000001,1,Lost
15306,64.0,9,3484.73,4,Loyal
15307,95.0,1,205.3,2,New
15308,274.0,1,310.47,2,New
15309,610.0,4,797.96,3,At Risk
15310,478.0,1,1634.64,3,At Risk
15311,0.0,208,114966.42,0,Champions
15312,75.0,12,2930.19,4,Loyal
15313,110.0,1,52.0,2,New
15314,199.0,3,820.4499999999999,2,New
15315,64.0,2,570.5,2,New
15316,326.0,1,165.0,1,Lost
15317,677.0,1,129.75,1,Lost
15318,3.0,1,312.62,2,New
15319,283.0,1,204.5,2,New
15320,44.0,1,267.13,2,New
15321,70.0,12,6709.73,0,Champions
15322,85.0,2,1390.86,2,New
15323,562.0,3,434.6,1,Lost
15324,701.0,1,140.22000000000003,1,Lost
15325,103.0,8,1601.46,4,Loyal
15326,333.0,5,1700.52,3,At Risk
15327,52.0,1,208.75,2,New
15328,407.0,1,107.24,1,Lost
15329,39.0,11,2958.83,4,Loyal
15330,32.0,2,714.96,2,New
15331,499.0,3,767.9100000000001,3,At Risk
15332,366.0,6,4892.68,3,At Risk
15333,208.0,1,1028.56,2,New
15334,156.0,3,350.82,2,New
15335,53.0,1,170.22,2,New
15336,401.0,1,240.5,1,Lost
15337,411.0,1,373.02,1,Lost
15338,677.0,1,277.93,1,Lost
15339,66.0,7,1821.02,4,Loyal
15340,561.0,1,105.5,1,Lost
15341,80.0,2,2402.72,4,Loyal
15342,129.0,1,406.09,2,New
15343,87.0,1,364.5,2,New
15344,0.0,3,563.9399999999999,2,New
15345,45.0,1,393.54,2,New
15346,332.0,3,596.12,3,At Risk
15347,366.0,4,1162.0,3,At Risk
15348,72.0,1,158.04,2,New
15349,158.0,2,463.90999999999997,2,New
15350,373.0,2,547.6,3,At Risk
15351,12.0,10,3430.2200000000003,4,Loyal
15352,548.0,1,111.15,1,Lost
15353,254.0,7,2794.47,4,Loyal
15354,603.0,3,284.4,1,Lost
15355,29.0,2,277.05,2,New
15356,31.0,13,3239.57,0,Champions
15358,4.0,42,16425.86,0,Champions
15359,662.0,8,181.35,1,Lost
15360,39.0,1,427.93,2,New
15361,361.0,4,689.07,3,At Risk
15362,448.0,2,613.0799999999999,3,At Risk
15363,372.0,2,678.11,3,At Risk
15364,95.0,2,913.19,2,New
15365,25.0,13,4557.13,0,Champions
15366,75.0,7,2389.08,4,Loyal
15367,57.0,11,5081.33,0,Champions
15368,21.0,2,722.74,2,New
15369,492.0,11,6251.26,3,At Risk
15370,40.0,8,3739.0099999999998,4,Loyal
15371,662.0,1,59.400000000000006,1,Lost
15372,137.0,8,6017.0599999999995,4,Loyal
15373,8.0,17,3084.54,0,Champions
15374,128.0,2,307.32,2,New
15375,690.0,1,60.96,1,Lost
15376,40.0,3,1221.56,4,Loyal
15377,382.0,4,1211.75,3,At Risk
15378,462.0,2,246.5,1,Lost
15379,169.0,8,4877.84,4,Loyal
15380,8.0,11,3248.96,4,Loyal
15381,213.0,5,1890.57,4,Loyal
15382,14.0,12,13733.55,0,Champions
15384,169.0,4,2027.79,4,Loyal
15385,40.0,3,942.0799999999999,4,Loyal
15386,186.0,1,394.14,2,New
15387,492.0,1,468.65,1,Lost
15388,270.0,1,140.54,2,New
15389,172.0,5,2733.8,4,Loyal
15390,396.0,2,1216.66,3,At Risk
15391,584.0,1,289.87,1,Lost
15392,4.0,7,2911.62,4,Loyal
15393,16.0,5,891.34,4,Loyal
15394,9.0,11,5286.8,0,Champions
15395,325.0,1,107.45,1,Lost
15396,112.0,2,796.3800000000001,2,New
15397,289.0,1,94.0,1,Lost
15398,16.0,2,1345.5300000000002,2,New
15399,1.0,3,815.77,2,New
15400,92.0,8,1302.3,4,Loyal
15401,452.0,2,216.95000000000002,1,Lost
15402,148.0,6,1830.54,4,Loyal
15403,491.0,2,170.88,1,Lost
15404,375.0,1,257.06,1,Lost
15405,189.0,2,659.84,2,New
15406,31.0,4,975.87,4,Loyal
15407,33.0,4,1046.74,4,Loyal
15408,264.0,1,267.18,2,New
15409,721.0,1,131.25,1,Lost
15410,84.0,10,4685.72,0,Champions
15411,26.0,4,1348.93,4,Loyal
15412,171.0,1,190.53,2,New
15413,691.0,5,6798.72,3,At Risk
15414,9.0,3,774.9000000000001,2,New
15415,313.0,1,559.61,3,At Risk
15416,64.0,7,4572.82,4,Loyal
15417,85.0,1,508.8,2,New
15418,425.0,2,449.42,3,At Risk
15419,24.0,1,135.85999999999999,2,New
15420,434.0,6,743.0,3,At Risk
15421,58.0,10,3805.34,4,Loyal
15422,323.0,7,1619.97,3,At Risk
15423,38.0,3,266.89,2,New
15424,254.0,3,597.78,3,At Risk
15425,400.0,4,1941.1200000000001,3,At Risk
15426,19.0,9,2156.35,4,Loyal
15427,33.0,3,1430.54,4,Loyal
15428,15.0,4,762.75,4,Loyal
15429,26.0,2,397.35,2,New
15430,467.0,2,954.75,3,At Risk
15431,502.0,1,153.24,1,Lost
15432,23.0,2,320.76,2,New
15433,213.0,2,533.3,2,New
15434,8.0,11,2567.06,4,Loyal
15435,22.0,1,149.29,2,New
15436,12.0,3,1067.75,4,Loyal
15437,262.0,2,393.45000000000005,2,New
15438,131.0,1,156.58,2,New
15439,404.0,4,1269.05,3,At Risk
15440,54.0,3,383.68,2,New
15441,396.0,3,1254.21,3,At Risk
15442,248.0,1,594.0,2,New
15443,1.0,14,5114.23,0,Champions
15444,9.0,2,1411.21,4,Loyal
15445,264.0,2,284.5,2,New
15446,376.0,3,399.75,3,At Risk
15447,330.0,5,492.88,3,At Risk
15448,312.0,2,788.81,3,At Risk
15449,26.0,3,974.52,4,Loyal
15450,30.0,1,429.84,2,New
15451,434.0,2,226.86,1,Lost
15452,29.0,6,1785.1100000000001,4,Loyal
15453,1.0,7,1371.77,4,Loyal
15454,362.0,2,305.99,1,Lost
15455,597.0,1,38.25,1,Lost
15456,283.0,10,2091.52,4,Loyal
15457,262.0,1,237.07,2,New
15458,25.0,2,370.43999999999994,2,New
15459,417.0,2,202.82999999999998,1,Lost
15460,354.0,1,214.26,1,Lost
15461,460.0,2,429.7,1,Lost
15462,94.0,4,737.05,4,Loyal
15463,29.0,1,126.14,2,New
15464,338.0,1,1044.65,3,At Risk
15465,19.0,32,12100.4,0,Champions
15466,85.0,4,1560.46,4,Loyal
15467,9.0,3,524.88,2,New
15468,51.0,3,1430.48,4,Loyal
15469,50.0,3,874.25,2,New
15470,575.0,1,63.42,1,Lost
15471,2.0,3,1292.01,4,Loyal
15472,113.0,1,371.56,2,New
15473,14.0,8,2046.0,4,Loyal
15474,595.0,1,150.35,1,Lost
15475,77.0,1,454.11,2,New
15476,380.0,4,2209.98,3,At Risk
15477,649.0,1,368.4,1,Lost
15478,40.0,3,1983.48,4,Loyal
15479,733.0,1,147.4,1,Lost
15480,116.0,5,6279.0,4,Loyal
15481,401.0,1,1993.34,3,At Risk
15482,15.0,19,14417.359999999999,0,Champions
15483,161.0,10,817.8199999999999,4,Loyal
15484,1.0,6,4652.1,4,Loyal
15485,30.0,7,4810.92,4,Loyal
15486,527.0,1,102.0,1,Lost
15487,679.0,1,231.32,1,Lost
15488,92.0,5,431.92,2,New
15489,22.0,8,2419.61,4,Loyal
15490,430.0,1,210.85,1,Lost
15491,95.0,6,3100.09,4,Loyal
15492,28.0,2,659.46,2,New
15493,32.0,9,4121.68,4,Loyal
15494,21.0,5,3702.6000000000004,4,Loyal
15495,379.0,1,246.5,1,Lost
15496,631.0,1,146.14000000000001,1,Lost
15497,17.0,9,8657.39,0,Champions
15498,2.0,44,24972.86,0,Champions
15499,723.0,1,158.65,1,Lost
15500,8.0,4,1131.56,4,Loyal
15501,404.0,2,399.95,3,At Risk
15502,15.0,14,13003.87,0,Champions
15503,362.0,2,257.3,1,Lost
15504,81.0,4,402.7,2,New
15505,52.0,5,3610.96,4,Loyal
15506,22.0,6,2030.33,4,Loyal
15507,171.0,1,475.86,2,New
15508,189.0,6,1000.27,4,Loyal
15509,380.0,1,152.41,1,Lost
15510,330.0,1,250.0,1,Lost
15511,11.0,5,900.53,4,Loyal
15512,155.0,4,331.58000000000004,2,New
15513,33.0,35,26437.05,0,Champions
15514,12.0,18,6392.06,0,Champions
15515,387.0,1,171.81,1,Lost
15516,44.0,3,62.43,2,New
15517,233.0,1,267.03,2,New
15518,64.0,15,4189.99,0,Champions
15519,383.0,2,344.61,3,At Risk
15520,1.0,1,343.5,2,New
15521,40.0,16,7098.24,0,Champions
15522,32.0,2,397.99,2,New
15523,84.0,16,17259.19,0,Champions
15524,24.0,2,591.4,2,New
15525,2.0,4,890.22,4,Loyal
15526,33.0,2,148.44,2,New
15527,18.0,23,5554.89,0,Champions
15528,254.0,1,229.33,2,New
15529,22.0,12,4783.66,0,Champions
15530,21.0,5,1808.68,4,Loyal
15531,8.0,2,1972.3899999999999,4,Loyal
15532,25.0,10,3738.8500000000004,4,Loyal
15533,19.0,3,807.5699999999999,2,New
15534,725.0,1,162.25,1,Lost
15535,173.0,6,1044.37,4,Loyal
15536,409.0,1,259.09,1,Lost
15537,163.0,1,110.92,2,New
15538,537.0,6,3358.4,3,At Risk
15539,7.0,1,538.46,2,New
15540,11.0,2,460.68,2,New
15541,114.0,1,85.13000000000001,2,New
15542,512.0,3,855.71,3,At Risk
15543,288.0,2,242.26,2,New
15544,9.0,20,7807.89,0,Champions
15545,54.0,2,288.97,2,New
15546,606.0,2,1079.1000000000001,3,At Risk
15547,7.0,26,10057.05,0,Champions
15548,595.0,1,158.09,1,Lost
15549,77.0,8,2334.1600000000003,4,Loyal
15550,4.0,12,2211.05,4,Loyal
15551,36.0,7,1679.81,4,Loyal
15552,217.0,2,252.52,2,New
15553,60.0,1,428.93,2,New
15554,277.0,1,217.2,2,New
15555,12.0,36,11243.91,0,Champions
15556,24.0,1,279.77,2,New
15557,28.0,1,468.91,2,New
15558,639.0,1,202.68,1,Lost
15559,568.0,1,1109.4,3,At Risk
15560,397.0,2,153.51999999999998,1,Lost
15561,11.0,8,1934.3899999999999,4,Loyal
15562,351.0,3,671.4300000000001,3,At Risk
15563,22.0,7,2859.46,4,Loyal
15564,463.0,2,70.74000000000001,1,Lost
15565,50.0,2,173.16000000000003,2,New
15566,392.0,2,227.87,1,Lost
15567,18.0,1,186.01,2,New
15568,2.0,3,758.2900000000001,2,New
15569,103.0,10,3583.45,4,Loyal
15570,7.0,25,8736.49,0,Champions
15571,11.0,14,3892.35,0,Champions
15572,4.0,10,3965.2,4,Loyal
15573,31.0,5,1188.42,4,Loyal
15574,177.0,6,1101.44,4,Loyal
15575,619.0,1,30.1,1,Lost
15576,37.0,1,921.37,2,New
15577,151.0,5,396.03000000000003,2,New
15578,162.0,1,127.10000000000001,2,New
15579,68.0,5,1250.63,4,Loyal
15580,376.0,8,1375.39,3,At Risk
15581,120.0,38,7480.400000000001,0,Champions
15582,24.0,3,682.9100000000001,2,New
15583,376.0,1,95.96,1,Lost
15584,23.0,6,1268.2,4,Loyal
15585,176.0,1,455.3,2,New
15586,592.0,3,1139.1000000000001,3,At Risk
15587,50.0,7,1522.08,4,Loyal
15588,677.0,1,579.6,1,Lost
15589,255.0,3,478.53,3,At Risk
15590,382.0,5,1496.6,3,At Risk
15591,582.0,3,217.9,1,Lost
15592,46.0,1,388.58,2,New
15593,70.0,1,199.8,2,New
15594,15.0,5,1771.78,4,Loyal
15595,487.0,1,357.6,1,Lost
15596,100.0,9,2727.72,4,Loyal
15597,35.0,2,563.37,2,New
15598,53.0,2,548.02,2,New
15599,26.0,3,1250.06,4,Loyal
15600,428.0,4,1199.31,3,At Risk
15601,11.0,30,14191.74,0,Champions
15602,8.0,16,3137.96,0,Champions
15603,78.0,2,88.48,2,New
15604,52.0,1,216.39,2,New
15605,36.0,9,1741.95,4,Loyal
15606,61.0,17,5230.99,0,Champions
15607,336.0,9,1708.97,3,At Risk
15608,28.0,5,1785.98,4,Loyal
15609,184.0,1,298.48,2,New
15610,51.0,1,112.46000000000001,2,New
15611,9.0,26,2997.28,0,Champions
15612,36.0,2,195.15,2,New
15613,610.0,1,433.71999999999997,1,Lost
15614,437.0,4,3147.36,3,At Risk
15615,10.0,47,21373.97,0,Champions
15616,438.0,1,317.11,1,Lost
15617,396.0,3,828.5500000000001,3,At Risk
15618,32.0,4,776.851,4,Loyal
15619,10.0,1,336.40000000000003,2,New
15620,56.0,4,1942.36,4,Loyal
15621,4.0,4,1293.03,4,Loyal
15622,43.0,17,7852.61,0,Champions
15623,141.0,8,2437.05,4,Loyal
15624,116.0,4,588.13,2,New
15625,103.0,9,3236.4,4,Loyal
15626,74.0,3,1067.52,4,Loyal
15627,457.0,2,566.9000000000001,3,At Risk
15628,4.0,17,5333.08,0,Champions
15629,450.0,4,2240.9,3,At Risk
15630,45.0,3,1481.4,4,Loyal
15631,642.0,1,596.67,1,Lost
15632,15.0,8,3285.31,4,Loyal
15633,509.0,13,4335.96,3,At Risk
15634,17.0,2,554.6500000000001,2,New
15635,395.0,1,100.35,1,Lost
15636,89.0,4,1444.58,4,Loyal
15637,52.0,5,797.59,4,Loyal
15638,378.0,6,2265.2,3,At Risk
15639,134.0,3,1065.08,4,Loyal
15640,4.0,29,23494.31,0,Champions
15641,105.0,12,5345.55,0,Champions
15642,729.0,1,105.78000000000002,1,Lost
15643,191.0,3,664.0,2,New
15644,166.0,4,803.54,4,Loyal
15645,18.0,3,1055.17,4,Loyal
15646,157.0,5,784.8100000000001,4,Loyal
15647,415.0,1,169.0,1,Lost
15648,204.0,2,639.5,2,New
15649,336.0,4,1660.35,3,At Risk
15650,521.0,2,553.88,3,At Risk
15651,36.0,5,1259.06,4,Loyal
15652,91.0,5,1405.94,4,Loyal
15653,92.0,2,877.4399999999999,2,New
15654,9.0,2,922.53,2,New
15655,243.0,1,560.6700000000001,2,New
15656,45.0,4,748.5,4,Loyal
15657,22.0,1,30.0,2,New
15658,190.0,8,2117.27,4,Loyal
15659,43.0,3,532.49,2,New
15660,25.0,15,2603.69,0,Champions
15661,317.0,8,1215.95,3,At Risk
15662,661.0,2,283.73,1,Lost
15663,106.0,1,138.14,2,New
15664,50.0,4,1254.03,4,Loyal
15665,168.0,5,3987.07,4,Loyal
15666,472.0,2,632.94,3,At Risk
15667,39.0,1,301.32,2,New
15668,217.0,1,76.32000000000001,2,New
15669,40.0,4,684.34,4,Loyal
15670,296.0,2,325.20000000000005,2,New
15671,18.0,7,2657.13,4,Loyal
15672,725.0,1,45.300000000000004,1,Lost
15673,88.0,9,6204.32,0,Champions
15674,73.0,13,6948.23,0,Champions
15675,81.0,4,542.04,2,New
15676,18.0,3,3435.7599999999998,4,Loyal
15677,49.0,3,1305.63,4,Loyal
15678,52.0,3,1825.94,4,Loyal
15679,24.0,4,781.28,4,Loyal
15680,9.0,10,4028.69,4,Loyal
15681,25.0,14,2989.7,0,Champions
15682,599.0,2,318.24,1,Lost
15683,117.0,2,524.54,2,New
15684,547.0,3,173.95000000000002,1,Lost
15685,450.0,1,55.98,1,Lost
15686,420.0,1,90.0,1,Lost
15687,8.0,9,2993.1,4,Loyal
15688,418.0,1,190.57,1,Lost
15689,119.0,3,521.03,2,New
15690,4.0,2,239.76,2,New
15691,252.0,4,571.3,3,At Risk
15692,28.0,1,191.04,2,New
15693,659.0,1,37.5,1,Lost
15694,0.0,24,9978.48,0,Champions
15695,266.0,4,1131.04,3,At Risk
15696,33.0,13,3881.2200000000003,0,Champions
15697,689.0,1,246.75,1,Lost
15698,624.0,1,46.2,1,Lost
15699,17.0,1,309.65,2,New
15700,172.0,2,696.68,2,New
15701,2.0,4,1529.0,4,Loyal
15702,476.0,2,140.39,1,Lost
15703,264.0,1,211.5,2,New
15704,140.0,6,3734.66,4,Loyal
15705,201.0,1,143.1,2,New
15706,63.0,4,1060.56,4,Loyal
15707,35.0,4,916.98,4,Loyal
15708,40.0,9,3887.15,4,Loyal
15709,283.0,2,327.85,2,New
15710,417.0,1,898.87,3,At Risk
15711,556.0,2,420.25,1,Lost
15712,9.0,12,3472.41,0,Champions
15713,143.0,4,839.6400000000001,4,Loyal
15714,11.0,5,783.96,4,Loyal
15715,555.0,5,658.02,3,At Risk
15716,145.0,11,2485.26,4,Loyal
15717,234.0,5,607.0,3,At Risk
15718,540.0,1,293.79,1,Lost
15719,32.0,31,10195.97,0,Champions
15720,24.0,2,739.22,2,New
15721,11.0,1,471.40000000000003,2,New
15722,35.0,11,5234.0,0,Champions
15723,364.0,4,930.7,3,At Risk
15724,201.0,3,310.85,2,New
15725,15.0,1,415.25,2,New
15726,390.0,1,321.91,1,Lost
15727,16.0,15,9371.710000000001,0,Champions
15728,379.0,2,544.6,3,At Risk
15729,212.0,3,192.55,2,New
15730,65.0,5,1726.58,4,Loyal
15731,553.0,1,125.3,1,Lost
15732,212.0,10,1543.97,4,Loyal
15733,282.0,1,162.3,1,Lost
15734,114.0,4,2263.3,4,Loyal
15735,421.0,1,327.68,1,Lost
15736,435.0,2,1767.12,3,At Risk
15737,14.0,8,1188.12,4,Loyal
15738,18.0,41,13043.32,0,Champions
15739,66.0,1,449.12,2,New
15740,49.0,1,154.88,2,New
15741,458.0,2,208.62,1,Lost
15742,619.0,1,156.87,1,Lost
15743,16.0,4,775.96,4,Loyal
15744,77.0,1,34.8,2,New
15745,19.0,4,1094.5900000000001,4,Loyal
15746,134.0,1,196.88,2,New
15747,12.0,9,2499.81,4,Loyal
15748,40.0,3,609.8100000000001,2,New
15749,235.0,3,44534.3,4,Loyal
15750,2.0,18,6452.991,0,Champions
15751,460.0,11,1380.44,3,At Risk
15752,39.0,9,3924.91,4,Loyal
15753,304.0,1,79.2,1,Lost
15754,51.0,9,3037.61,4,Loyal
15755,10.0,17,5993.12,0,Champions
15756,61.0,4,528.01,2,New
15757,65.0,6,2940.36,4,Loyal
15758,24.0,1,205.25,2,New
15759,218.0,7,830.9300000000001,4,Loyal
15760,630.0,2,13916.34,3,At Risk
15761,442.0,1,143.04999999999998,1,Lost
15762,65.0,2,583.75,2,New
15763,31.0,2,1086.92,2,New
15764,88.0,8,4503.08,4,Loyal
15765,666.0,1,370.63,1,Lost
15766,64.0,3,831.06,2,New
15768,115.0,34,15308.89,0,Champions
15769,7.0,46,88612.52,0,Champions
15770,612.0,1,321.45,1,Lost
15771,604.0,3,1006.54,3,At Risk
15772,418.0,1,280.88,1,Lost
15773,5.0,2,774.5200000000001,2,New
15774,68.0,6,1288.3400000000001,4,Loyal
15775,245.0,2,150.5,2,New
15776,133.0,1,241.62,2,New
15777,241.0,7,1762.61,4,Loyal
15778,431.0,1,307.95,1,Lost
15779,463.0,2,124.08,1,Lost
15780,183.0,3,475.28000000000003,2,New
15781,25.0,3,345.46000000000004,2,New
15782,9.0,4,4014.1,4,Loyal
15783,10.0,1,246.3,2,New
15784,467.0,2,848.3299999999999,3,At Risk
15785,32.0,16,5969.93,0,Champions
15786,46.0,5,8501.62,4,Loyal
15787,26.0,3,933.26,4,Loyal
15788,508.0,1,221.83,1,Lost
15789,358.0,6,1962.01,3,At Risk
15790,10.0,1,218.75,2,New
15791,43.0,5,3608.34,4,Loyal
15792,399.0,2,933.84,3,At Risk
15793,14.0,8,2399.57,4,Loyal
15794,736.0,2,777.0,1,Lost
15795,149.0,8,1979.87,4,Loyal
15796,1.0,17,5171.63,0,Champions
15797,113.0,6,2821.08,4,Loyal
15798,492.0,3,1535.37,3,At Risk
15799,75.0,4,1421.34,4,Loyal
15800,107.0,7,1227.07,4,Loyal
15801,46.0,3,1063.95,4,Loyal
15802,142.0,1,451.42,2,New
15803,51.0,4,1929.6599999999999,4,Loyal
15804,0.0,13,4206.39,0,Champions
15805,23.0,30,10148.93,0,Champions
15806,46.0,3,784.58,2,New
15807,50.0,5,1817.52,4,Loyal
15808,306.0,21,17180.25,0,Champions
15809,36.0,7,1274.44,4,Loyal
15810,78.0,8,2999.04,4,Loyal
15811,22.0,7,3486.15,4,Loyal
15812,107.0,12,5201.47,0,Champions
15813,207.0,2,1303.9099999999999,3,At Risk
15814,16.0,6,2634.44,4,Loyal
15815,63.0,5,2100.6,4,Loyal
15816,542.0,2,144.14999999999998,1,Lost
15817,420.0,3,2766.3999999999996,3,At Risk
15818,588.0,1,340.5,1,Lost
15819,49.0,10,3934.79,4,Loyal
15820,319.0,1,206.98,1,Lost
15821,44.0,2,570.96,2,New
15822,3.0,6,1840.06,4,Loyal
15823,372.0,3,3882.17,3,At Risk
15824,453.0,2,890.94,3,At Risk
15825,172.0,1,532.94,2,New
15826,56.0,4,2598.28,4,Loyal
15827,73.0,28,3603.14,0,Champions
15828,375.0,1,1108.82,3,At Risk
15829,99.0,2,636.14,2,New
15830,37.0,1,576.0,2,New
15831,58.0,3,794.64,2,New
15832,254.0,1,836.79,2,New
15833,737.0,1,80.4,1,Lost
15834,70.0,7,3764.39,4,Loyal
15835,44.0,4,954.09,4,Loyal
15836,50.0,1,137.37,2,New
15837,64.0,2,777.01,2,New
15838,11.0,34,73205.5,0,Champions
15839,33.0,3,1048.49,4,Loyal
15840,58.0,2,355.56,2,New
15841,72.0,9,2742.4100000000003,4,Loyal
15842,393.0,2,548.8,3,At Risk
15843,303.0,1,118.95000000000002,1,Lost
15844,46.0,1,130.73999999999998,2,New
15845,17.0,11,4426.28,0,Champions
15846,385.0,1,107.01,1,Lost
15847,38.0,5,822.57,4,Loyal
15848,621.0,1,137.99,1,Lost
15850,19.0,6,1006.75,4,Loyal
15851,526.0,1,109.72999999999999,1,Lost
15852,186.0,3,257.26,2,New
15853,51.0,1,110.8,2,New
15854,4.0,21,5578.280000000001,0,Champions
15855,136.0,6,1052.72,4,Loyal
15856,4.0,52,32275.95,0,Champions
15857,18.0,2,570.48,2,New
15858,15.0,13,3552.4100000000003,0,Champions
15859,432.0,1,438.46,1,Lost
15860,40.0,17,2361.3,0,Champions
15861,12.0,12,4369.2,0,Champions
15862,8.0,13,2512.29,4,Loyal
15863,25.0,5,355.1,2,New
15864,22.0,7,2180.76,4,Loyal
15865,40.0,5,2241.42,4,Loyal
15866,101.0,1,211.89,2,New
15867,5.0,31,8923.3,0,Champions
15868,583.0,1,94.53,1,Lost
15869,277.0,3,321.11,3,At Risk
15870,32.0,4,857.46,4,Loyal
15871,437.0,1,33.1,1,Lost
15872,14.0,4,729.25,4,Loyal
15873,499.0,4,313.92,3,At Risk
15874,63.0,21,11284.76,0,Champions
15875,646.0,1,108.52,1,Lost
15876,409.0,2,1449.1399999999999,3,At Risk
15877,1.0,2,490.33000000000004,2,New
15878,561.0,2,330.77,1,Lost
15879,404.0,4,1137.8,3,At Risk
15880,369.0,1,329.03,1,Lost
15881,312.0,5,501.39000000000004,3,At Risk
15882,198.0,8,1124.66,4,Loyal
15883,2.0,2,396.48,2,New
15884,432.0,2,244.60000000000002,1,Lost
15885,92.0,15,1951.82,4,Loyal
15886,60.0,4,1052.8700000000001,4,Loyal
15887,406.0,3,1027.15,3,At Risk
15888,80.0,3,429.15999999999997,2,New
15889,156.0,8,1427.6,4,Loyal
15890,394.0,5,535.65,3,At Risk
15891,226.0,1,511.68,2,New
15892,669.0,1,128.2,1,Lost
15893,481.0,1,305.28000000000003,1,Lost
15894,253.0,2,258.25,2,New
15895,149.0,1,179.17,2,New
15897,194.0,2,208.58999999999997,2,New
15898,1.0,25,4996.45,0,Champions
15899,368.0,1,56.25,1,Lost
15900,23.0,4,886.5699999999999,4,Loyal
15901,16.0,7,687.72,4,Loyal
15902,380.0,1,145.01,1,Lost
15903,9.0,12,8939.84,0,Champions
15904,8.0,1,164.68,2,New
15905,543.0,1,114.69,1,Lost
15906,19.0,10,2530.19,4,Loyal
15907,3.0,3,882.72,4,Loyal
15908,490.0,2,758.62,3,At Risk
15909,173.0,1,191.93999999999997,2,New
15910,0.0,15,2661.17,0,Champions
15911,623.0,8,1700.24,3,At Risk
15912,178.0,9,1074.7,4,Loyal
15913,534.0,1,6.300000000000001,1,Lost
15914,378.0,2,205.98999999999998,1,Lost
15915,401.0,1,364.45,1,Lost
15916,16.0,13,3145.24,0,Champions
15917,247.0,5,530.17,3,At Risk
15918,190.0,3,582.88,2,New
15919,19.0,2,525.69,2,New
15920,154.0,9,569.14,4,Loyal
15921,172.0,4,775.26,4,Loyal
15922,373.0,1,369.5,1,Lost
15923,372.0,1,127.08,1,Lost
15924,731.0,1,102.82000000000001,1,Lost
15925,194.0,1,207.15,2,New
15926,542.0,1,134.44,1,Lost
15927,647.0,1,106.54,1,Lost
15928,656.0,1,293.53,1,Lost
15929,644.0,1,594.0,1,Lost
15930,67.0,1,426.63,2,New
15931,428.0,1,239.9,1,Lost
15932,4.0,8,2495.87,4,Loyal
15933,21.0,3,1107.46,4,Loyal
15934,417.0,2,2190.66,3,At Risk
15935,239.0,2,416.86,2,New
15936,379.0,2,282.79,1,Lost
15937,64.0,1,145.35,2,New
15938,112.0,9,734.81,4,Loyal
15939,89.0,16,9060.39,0,Champions
15940,311.0,1,35.8,1,Lost
15941,637.0,1,405.0,1,Lost
15942,133.0,1,337.44,2,New
15943,649.0,2,271.28999999999996,1,Lost
15944,276.0,4,2164.24,3,At Risk
15945,365.0,4,646.27,3,At Risk
15946,502.0,3,2304.18,3,At Risk
15947,82.0,1,1708.24,2,New
15948,8.0,3,1509.0900000000001,4,Loyal
15949,16.0,2,364.72,2,New
15950,31.0,10,7120.91,0,Champions
15951,8.0,3,1013.1700000000001,4,Loyal
15952,33.0,4,781.91,4,Loyal
15953,15.0,18,3440.3399999999997,0,Champions
15954,589.0,1,190.75,1,Lost
15955,24.0,22,8085.9800000000005,0,Champions
15956,551.0,2,617.5999999999999,3,At Risk
15957,31.0,3,921.25,4,Loyal
15958,74.0,4,462.12,2,New
15959,682.0,3,542.89,1,Lost
15960,374.0,4,410.95000000000005,3,At Risk
15961,379.0,1,451.29,1,Lost
15962,449.0,1,289.48,1,Lost
15963,19.0,2,470.76,2,New
15964,663.0,1,269.21000000000004,1,Lost
15965,17.0,13,2771.94,0,Champions
15966,450.0,1,426.53000000000003,1,Lost
15967,23.0,12,2966.0,4,Loyal
15968,388.0,1,404.55,1,Lost
15969,2.0,5,1127.05,4,Loyal
15970,303.0,2,1017.32,3,At Risk
15971,17.0,18,5902.83,0,Champions
15972,456.0,5,1769.33,3,At Risk
15973,366.0,3,680.62,3,At Risk
15974,39.0,7,3442.15,4,Loyal
15975,84.0,1,371.01,2,New
15976,165.0,6,1694.4099999999999,4,Loyal
15977,17.0,2,1054.73,2,New
15978,77.0,3,3279.42,4,Loyal
15979,602.0,1,329.21999999999997,1,Lost
15980,88.0,7,6543.679999999999,4,Loyal
15981,24.0,21,9362.77,0,Champions
15982,605.0,1,324.51,1,Lost
15983,22.0,8,3110.37,4,Loyal
15984,2.0,30,8393.02,0,Champions
15985,123.0,7,2715.28,4,Loyal
15986,30.0,2,354.42,2,New
15987,12.0,8,1535.99,4,Loyal
15988,19.0,3,738.89,2,New
15989,375.0,2,368.31,3,At Risk
15990,44.0,7,1997.75,4,Loyal
15991,534.0,1,150.54999999999998,1,Lost
15992,3.0,3,896.6,4,Loyal
15993,8.0,7,2777.67,4,Loyal
15994,54.0,3,1175.6799999999998,4,Loyal
15995,414.0,1,694.54,3,At Risk
15996,88.0,7,1386.4,4,Loyal
15998,36.0,16,8274.14,0,Champions
15999,735.0,1,20.4,1,Lost
16000,2.0,3,12393.7,4,Loyal
16001,381.0,1,583.39,3,At Risk
16002,625.0,1,169.21,1,Lost
16003,29.0,10,5613.83,0,Champions
16004,474.0,5,2146.39,3,At Risk
16005,12.0,10,2365.4900000000002,4,Loyal
16006,211.0,2,332.82,2,New
